Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Residents,Administered_Fed_LTC_Staff,Administered_Fed_LTC_Unk,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown
06/08/2021,23,LA,3955630,238100,1728920,1988610,0,85089,100824,111077,533807,3147407,3147273,3096974,1117760,110735,1463730,1571852,1090,117216,42268,23418,51530,78153,24490,14343,39320,67704,80220,86965,150840,3084941,1692663,36.4,1692543,43.1,1658017,46.6,571956,77.2,1486603,32,1486568,37.9,1471202,41.3,539212,72.8,105535,666344,714186,538,105519,666336,714175,538,105446,666129,699092,535,17678,259068,262353,113,38336,17368,8823,12145
06/08/2021,23,VA2,6239605,520400,2985500,2733705,0,0,0,0,0,5284647,5284495,5283543,2823472,154102,2746896,2383646,3,0,0,0,0,0,0,0,0,0,0,0,0,5284647,2795478,0,2795387,0,2794804,0,1467459,0,2638873,0,2638805,0,2638421,0,1407672,0,153736,1328654,1156482,1,153729,1328634,1156441,1,153712,1328609,1156099,1,53053,781459,573159,1,0,0,0,0
06/08/2021,23,VA,10052215,540500,3933740,5577975,0,117769,137570,150602,739729,8607811,8593137,8238747,2221979,305336,3392521,4907629,2325,216144,110352,80854,24938,124594,61359,45912,17323,100847,117602,123433,163512,8628360,4822070,56.5,4809816,65.8,4566860,68.4,1191598,87.7,4003990,46.9,4001760,54.8,3891853,58.3,1071669,78.9,301165,1545611,2156522,692,301084,1545473,2154511,692,300012,1541563,2049593,685,58703,513829,498712,425,82465,43174,31414,7877
06/08/2021,23,MD,8183720,439400,3209400,4534920,0,135365,158511,173715,853008,6324288,6324021,6053738,1591025,244334,2542324,3532427,5203,193550,93347,74107,26096,120832,54882,44867,21083,104608,122490,128502,165836,6361045,3540416,58.6,3540109,68.6,3355807,71.2,855207,89.1,3023139,50,3023062,58.6,2938599,62.4,791448,82.5,237229,1178546,1605854,1510,237205,1178518,1605829,1510,237115,1178310,1521675,1499,46498,385838,358587,525,71445,37849,28565,5031
06/08/2021,23,BP2,196710,11000,81580,104130,0,0,0,0,0,185605,185604,185604,6200,6878,75519,103208,0,0,0,0,0,0,0,0,0,0,0,0,0,185605,101756,0,101755,0,101755,0,3257,0,89761,0,89761,0,89761,0,2992,0,6844,34609,48308,0,6844,34609,48308,0,6844,34609,48308,0,86,1453,1453,0,0,0,0,0
06/08/2021,23,NY,23111655,1251500,9510220,12349935,0,118804,137789,149830,701172,20230340,20228934,19591725,5219071,859326,8303159,11063431,4424,427665,204955,149341,73369,268080,119286,88748,60046,103993,120603,127011,158339,20162498,11093949,57,11092836,66.1,10656664,69.1,2769403,84,9467256,48.7,9466882,56.4,9263314,60.1,2508331,76.1,812921,3760971,4892467,897,812824,3760846,4892329,883,812482,3760097,4689860,875,148441,1211815,1147606,469,157155,83682,59267,14206
06/08/2021,23,US,372100285,21401000,153453860,197245425,0,112080,132790,144152,680295,303923667,303741091,293623335,88048643,11245388,127310797,165140239,227243,7856199,3657243,2694991,1503965,4907850,2146228,1620393,1141229,91544,108395,113750,160976,303923667,171731584,51.7,171577091,61.2,164576933,63.8,47253975,86.4,140441957,42.3,140411378,50.1,137163652,53.1,41362866,75.6,11112000,56779929,72489681,60347,11110213,56776640,72464205,60320,11061461,56565339,69476828,60024,1873320,19851908,19611545,26093,2903050,1482268,1054686,366096
06/08/2021,23,VI,75570,900,22800,51870,0,72191,84535,92554,424646,73102,73041,71722,22937,764,22927,49411,0,100,0,0,100,97,0,0,97,69834,81706,87841,128889,70411,38723,37,38675,43.3,37801,46.3,12313,69.2,32288,30.8,32274,36.1,31877,39,10791,60.6,756,10226,21305,1,755,10221,21297,1,754,10214,20908,1,288,4349,6153,1,3,0,0,3
06/08/2021,23,PR,3891250,190400,1726280,1974570,0,121842,142675,148466,716716,2818604,2817895,2718964,799405,84034,1175736,1558539,295,74356,11436,10922,51998,54326,7979,7494,38853,88255,103320,103739,147240,2847926,1679290,52.6,1678654,61.5,1602860,61.2,446573,82.3,1247861,39.1,1247755,45.7,1222263,46.6,371112,68.4,84203,490265,673370,23,84170,490244,673318,23,84100,490102,648038,23,13978,173997,183134,3,19992,3442,3423,13127
06/08/2021,23,NM,2309805,138500,1008520,1162785,0,110157,129225,142493,611697,2189470,2189316,2106154,628969,65605,973965,1146794,3106,39637,11906,12157,15574,26004,6945,7320,11739,104418,122484,129930,166568,2212242,1229899,58.7,1229755,68.8,1168534,72.1,342255,90.6,1027403,49,1027367,57.5,1001144,61.8,305683,81,64455,434111,527927,910,64448,434096,527913,910,64357,433835,502045,907,15563,140829,148766,525,13250,4727,4658,3865
06/08/2021,23,PA,15274355,1060500,6450320,7763535,0,119312,137836,150229,638197,13007203,13004849,12608405,4220788,493254,5493132,7020461,356,431061,219763,192768,18530,244940,122091,109215,13634,101603,117356,124008,176354,13054483,7660201,59.8,7658297,69.1,7372678,72.5,2374650,99.2,5831026,45.5,5830541,52.6,5721195,56.3,1892130,79.1,497498,2349279,2983975,274,497460,2349162,2983645,274,497243,2348150,2875538,264,68606,896437,926941,146,184740,96709,82826,5205
06/08/2021,23,VT,904700,52700,386340,465660,0,144987,164207,177398,723534,801227,801176,768982,249365,34982,345505,420130,610,21738,10174,7243,4321,13600,5886,4422,3292,128404,145417,150786,199430,785308,447248,71.7,447180,81.2,423176,83,125694,99.9,370619,59.4,370602,67.3,362032,71,115320,92.2,33913,151043,185455,208,33903,151036,185455,208,33878,151016,176931,207,1565,57687,55936,132,7954,4186,2765,1003
06/08/2021,23,KS,3013635,172300,1322480,1518855,0,103444,122920,136175,633800,2368293,2368182,2307095,769909,75863,1058743,1233033,654,89877,45880,28025,15972,55388,26392,18021,10975,81292,96594,104249,161920,2470940,1384299,47.5,1384192,56.5,1337182,60.4,431625,90.8,1143777,39.3,1143758,46.7,1124091,50.8,368714,77.5,75670,492141,575736,230,75664,492134,575730,230,75609,492004,556250,228,13542,179521,175525,126,34103,19200,9904,4999
06/08/2021,23,CO,6861330,340300,2824220,3696810,0,119146,139004,152501,814486,5778285,5768744,5530437,1389849,202292,2474503,3098736,2754,129790,54877,42904,32009,82590,32882,26540,23168,100339,116869,122920,164984,5760033,3193003,55.4,3185095,64.5,3026219,67.3,727416,86.3,2710559,47.1,2708957,54.9,2629402,58.4,655575,77.8,199482,1133996,1376207,874,199464,1133984,1374635,874,198595,1131103,1298836,868,18201,326175,310926,273,46592,21602,16168,8822
06/08/2021,23,TX,30896645,1893700,12509260,16493685,0,106555,128196,143066,827390,23639670,23635014,22786252,5750766,903619,9940638,12794568,845,468820,217827,156301,94692,289792,128100,93308,68384,81528,98066,105511,154001,22971698,13136311,45.3,13132371,54.5,12542550,58.1,3027920,81.1,10662171,36.8,10660039,44.2,10268684,47.5,2634623,70.6,883115,4356344,5422041,671,882938,4355473,5420957,671,850524,4195573,5221941,646,218218,1076453,1339786,166,176324,87961,61943,26420
06/08/2021,23,DE,1250745,65800,507320,677625,0,128444,148932,162394,662099,966633,966465,931412,326418,41830,390587,533880,336,36292,11781,8582,15929,24538,6794,5270,12474,99268,115082,120932,172794,944528,543542,55.8,543398,64.7,520514,67.6,173794,92,437068,44.9,437043,52,427448,55.5,152241,80.6,41216,167516,228176,160,41209,167512,228162,160,41187,167426,218675,160,8062,62691,81389,99,11557,4813,3253,3491
06/08/2021,23,IN,6540190,426900,2599000,3514290,0,97148,114639,126644,602370,5226699,5226501,5076709,1730940,178342,2106876,2928065,13416,141766,90822,36883,14061,85334,52486,22267,10581,77637,91612,98305,159424,5200185,2864349,42.5,2864158,50.2,2762501,53.5,882906,81.3,2456499,36.5,2456449,43.1,2412669,46.7,837314,77.1,175630,968174,1308305,4390,175616,968164,1308279,4390,175512,968021,1264753,4383,21666,417356,395805,2487,56104,38082,14505,3517
06/08/2021,23,MA,9517310,444800,3811800,5260710,0,138082,158180,171802,813910,8338103,8324664,7965915,2039192,271048,3405024,4661859,172,320738,143530,132268,44940,187753,79172,73377,35204,120974,138358,143797,174389,8328536,4679528,67.9,4668306,77.6,4425955,79.9,1113278,95.2,3894534,56.5,3892356,64.7,3774665,68.1,987944,84.5,271756,1541936,2080795,47,271751,1541928,2078630,47,270800,1537668,1966153,44,62082,450742,475102,18,131258,63513,57973,9772
06/08/2021,23,NJ,11178885,606000,4577220,5995665,0,125857,146736,160995,757616,9389685,9389106,9036747,2406941,365502,3957322,5066386,475,258322,124154,107832,26336,158432,74156,65345,18931,105714,123243,130145,163123,9661659,5485974,61.8,5485387,72,5237158,75.4,1339279,90.8,4510374,50.8,4510285,59.2,4403202,63.4,1193578,80.9,368560,1812777,2328996,41,368516,1812758,2328970,41,368404,1812465,2222299,34,78653,565083,549825,17,100129,50138,42328,7663
06/08/2021,23,IA,3370865,187800,1407980,1775085,0,106840,125953,138820,609610,2898995,2898975,2809282,945350,117193,1259192,1522483,127,138554,62022,45781,30751,90774,36817,29724,24233,91884,108321,115693,170964,2895684,1574403,49.9,1574357,58.8,1512396,62.3,485131,87.7,1416779,44.9,1416768,52.9,1389889,57.2,465028,84.1,114899,604522,697283,75,114897,604516,697280,75,114845,604414,670555,75,10491,248391,206095,51,47154,24801,15735,6618
06/08/2021,23,MS,2615615,164000,1159740,1291875,0,87886,103736,114843,537426,1813214,1813140,1789675,668462,52949,852288,907081,896,53380,26010,12515,14855,33222,15255,7758,10209,60925,71909,78578,137348,1816930,1033418,34.7,1033347,41,1015855,44.6,366658,75.3,829459,27.9,829442,32.9,823187,36.1,320235,65.8,51984,382406,395037,32,51977,382402,395031,32,51940,382286,388929,32,13622,170045,136557,11,19986,10605,4709,4672
06/08/2021,23,IH2,1742515,74700,915700,752115,0,83662,0,0,0,1388342,1387913,1330202,272390,23622,759871,604849,0,0,0,0,0,0,0,0,0,66657,0,0,0,1388342,779055,37.4,778764,0,739752,0,148566,0,624919,30,624800,0,606141,0,123257,0,23453,335068,266398,0,23440,335003,266357,0,23417,334863,247861,0,2464,71089,49704,0,0,0,0,0
06/08/2021,23,DS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,23,HI,1897940,81400,746380,1070160,0,134047,156711,170066,707005,1612895,1610199,1548253,478672,32903,573370,912862,93760,24812,11051,12487,1274,14354,6100,7278,976,113915,132952,138732,178311,1616610,958412,67.7,955336,78.9,907018,81.3,265260,98.8,687322,48.5,686989,56.7,673150,60.3,220886,82.3,33268,245323,390658,18073,33239,245279,390409,18062,33151,244846,377097,18056,7674,92566,119237,1409,8690,4138,4254,298
06/08/2021,23,OR,5480375,310100,2263020,2907255,0,129936,150239,163536,715379,4214370,4207975,4048686,1210314,153864,1705294,2352902,2310,121481,59869,44790,16822,76156,35710,27956,12490,99920,115357,120814,157988,4242766,2365890,56.1,2360363,64.7,2248279,67.1,650657,84.9,2010949,47.7,2010153,55.1,1961853,58.5,606622,79.2,152630,786664,1071203,452,152628,786662,1070411,452,152054,784624,1024730,445,41365,276902,288126,229,45281,24238,16696,4347
06/07/2021,23,IL,14350645,850100,5688260,7812285,0,113248,132413,145633,702350,11947497,11929634,11464744,3222491,405056,4857326,6676763,8352,424078,163563,113358,147157,286732,97090,69190,120452,94284,110074,116347,157715,12076732,7111417,56.1,7095617,65.5,6750798,68.5,1807851,88.5,5216406,41.2,5214431,48.1,5086620,51.6,1460245,71.5,405197,2044824,2763576,2809,405173,2044783,2761666,2809,403342,2039898,2640588,2792,60249,675739,722680,1577,136014,65745,43664,26605
06/07/2021,23,LA,3952070,238100,1727700,1986270,0,85013,100733,110977,533327,3143283,3143150,3093894,1117536,110533,1462836,1568824,1090,117216,42268,23418,51530,78153,24492,14341,39320,67615,80115,86879,150810,3080748,1690689,36.4,1690570,43.1,1656465,46.5,571842,77.2,1484189,31.9,1484156,37.8,1469425,41.3,539072,72.7,105319,665843,712489,538,105303,665835,712480,538,105230,665629,698031,535,17663,259014,262282,113,38336,17367,8824,12145
06/07/2021,23,NC,11456180,646300,4708720,6101160,0,109230,127496,139925,654230,8275770,8268582,8034300,2657646,281424,3374604,4619413,329,227400,112442,73114,41844,149122,68154,45668,35300,78906,92021,98130,151771,8221121,4604921,43.9,4598957,51.2,4438284,54.2,1386399,79.2,3865794,36.9,3864560,43,3791027,46.3,1254043,71.6,278444,1509446,2077864,40,278426,1509360,2076734,40,277408,1507182,2006397,40,30651,589686,633678,28,76975,43348,26856,6771
06/07/2021,23,FM,77800,10200,67600,0,0,75065,87901,96237,441569,44917,44907,44887,3878,2851,42066,0,0,151,0,151,0,89,0,89,0,43338,50737,55524,22010,45209,26314,25.4,26305,29.7,26285,32.5,2224,12.6,21366,20.6,21362,24.1,21356,26.4,1966,11.2,2832,18496,38,0,2829,18495,38,0,2826,18492,38,0,299,1662,5,0,62,0,62,0
06/07/2021,23,IN,6509950,426900,2592160,3490890,0,96698,114109,126058,599585,5219458,5219260,5071991,1730558,178078,2105403,2922587,13390,141766,90822,36883,14061,85334,52486,22267,10581,77530,91485,98214,159389,5192939,2861249,42.5,2861058,50.1,2760093,53.4,882734,81.3,2452160,36.4,2452114,43,2410145,46.7,837122,77.1,175375,967411,1304988,4386,175361,967401,1304966,4386,175257,967258,1263251,4379,21653,417287,395698,2484,56104,38081,14506,3517
06/07/2021,23,UT,3154510,172400,1347620,1634490,0,98395,121690,138674,862190,2618405,2617995,2511477,595622,111225,1113147,1394033,0,55334,20618,18999,15717,34842,12726,11745,10371,81673,100993,110406,162795,2600440,1466189,45.7,1465858,56.5,1390028,61.1,316212,86.4,1059097,33,1059016,40.9,1029470,45.3,219190,59.9,107400,425844,525852,1,107373,425827,525815,1,107148,425668,496653,1,12521,96497,110172,0,20242,7745,7194,5303
06/07/2021,23,CA,47955210,2615400,19558080,25781730,0,121368,142528,156626,821416,39541180,39482470,37880468,9545930,1402928,16530939,21601890,5423,840195,390165,368780,81250,499059,225814,214965,58280,100073,117346,123721,163510,39534711,22957251,58.1,22907036,68.1,21809441,71.2,5337131,91.4,17751394,44.9,17742815,52.7,17233853,56.3,4268123,73.1,1391049,7175743,9183054,1548,1390778,7175354,9175136,1547,1385230,7156181,8690933,1509,144439,2196422,1926643,619,334905,160813,151151,22941
06/07/2021,23,VI,75270,900,22500,51870,0,71905,84199,92186,422960,72708,72648,71372,22827,764,22758,49186,0,100,0,0,100,97,0,0,97,69457,81266,87412,128270,70019,38541,36.8,38493,43.1,37638,46.1,12263,68.9,32077,30.6,32063,35.9,31690,38.8,10729,60.3,755,10141,21180,1,754,10136,21172,1,753,10129,20807,1,287,4306,6135,1,3,0,0,3
06/07/2021,23,CT,4613575,249900,1872940,2490735,0,129403,148540,162573,732030,4129334,4127795,3944511,1135693,160929,1627535,2340466,404,132882,63725,51649,17508,78843,36521,29209,13113,115821,132900,138997,180199,4126364,2293608,64.3,2292437,73.8,2170006,76.5,591210,93.8,1969483,55.2,1969080,63.4,1911643,67.4,547557,86.9,160762,755160,1053452,109,160694,754961,1053316,109,160627,754818,996101,97,16527,216255,314748,27,53430,26792,22173,4465
06/07/2021,23,VA,10019835,540500,3929440,5549895,0,117390,137127,150117,737346,8556621,8543395,8207995,2218986,303386,3381290,4869639,2306,216144,110352,80854,24938,124594,61363,45908,17323,100247,116921,122972,163292,8578327,4803820,56.3,4792068,65.6,4554515,68.2,1190474,87.6,3970967,46.5,3969660,54.3,3873047,58,1069848,78.7,299327,1538135,2132814,691,299246,1537997,2131726,691,298187,1534162,2040013,685,58496,512957,497969,426,82465,43175,31413,7877
06/07/2021,23,MN,6380580,344900,2545960,3489720,0,113138,133538,147137,693253,5524077,5515000,5296617,1552646,242998,2223491,3057238,350,176325,73368,70338,32619,113095,44906,43468,24721,97951,115423,122141,168696,5558915,3110259,55.2,3102341,64.9,2952582,68.1,832920,90.5,2668390,47.3,2667315,55.8,2598985,59.9,775311,84.2,244759,1031489,1392031,111,244741,1031478,1390985,111,244421,1029969,1324488,107,43042,327837,404402,30,62693,28170,26655,7868
06/07/2021,23,NH,1763055,116700,715620,930735,0,129664,147097,159631,694488,1429285,1428729,1376810,416365,53727,616159,759378,21,47779,22132,19449,6198,28153,12226,10963,4964,105117,119203,124659,164011,1465102,822727,60.5,822326,68.6,785627,71.1,233406,91.9,693340,51,693183,57.8,680147,61.6,210305,82.8,55021,294778,343517,24,55013,294685,343461,24,54989,294566,330568,24,12675,91613,106003,14,19456,9811,8395,1250
06/07/2021,23,TX,30856235,1893700,12470020,16492515,0,106416,128028,142879,826308,23570625,23565983,22739105,5746626,899771,9922797,12747212,845,468819,217827,156300,94692,289791,128100,93307,68384,81290,97780,105293,153891,22902793,13102370,45.2,13098440,54.3,12567794,58.2,3064645,82.1,10623566,36.6,10621442,44.1,10240482,47.4,2683513,71.9,879313,4344738,5398844,671,879137,4343869,5397764,671,847605,4188067,5204162,647,222114,1097481,1363748,169,176324,87958,61946,26420
06/07/2021,23,MO,5979175,311300,2453300,3214575,0,97422,114200,125433,562991,4755797,4755505,4632626,1592954,151871,1848141,2755389,396,157985,85263,49603,23119,99659,51071,30827,17761,77488,90828,97184,149990,4660691,2627118,42.8,2626840,50.2,2542105,53.3,838686,79,2154742,35.1,2154714,41.2,2122306,44.5,744471,70.1,152421,825754,1176497,70,152409,825745,1176490,70,152291,825552,1144396,67,29574,341614,373253,30,57960,33787,18597,5576
06/07/2021,23,MD,8173730,439400,3207600,4526730,0,135200,158317,173503,851966,6309368,6309103,6044251,1590203,243882,2539147,3521145,5194,193550,93347,74107,26096,120832,54883,44866,21083,104362,122201,128301,165750,6345539,3534703,58.5,3534400,68.5,3351548,71.1,854873,89.1,3012952,49.8,3012879,58.4,2932511,62.2,790895,82.4,236756,1176299,1598389,1508,236732,1176271,1598368,1508,236642,1176064,1518308,1497,46452,385606,358313,524,71445,37851,28563,5031
06/07/2021,23,NM,2305985,138500,1004700,1162785,0,109975,129011,142258,610685,2183505,2183351,2102620,628524,65302,972216,1142886,3101,39637,11906,12157,15574,26004,6943,7322,11739,104134,122150,129712,166450,2206058,1227490,58.5,1227347,68.7,1166859,72,342089,90.6,1023353,48.8,1023317,57.3,999061,61.6,305377,80.9,64158,433014,525272,909,64151,432999,525258,909,64060,432737,501358,906,15524,140666,148662,525,13250,4727,4658,3865
06/07/2021,23,NJ,11166665,606000,4574360,5986305,0,125720,146575,160819,756788,9335740,9335162,9001769,2403462,363426,3943504,5028335,475,258321,124154,107831,26336,158431,74153,65347,18931,105106,122535,129641,162887,9606751,5464112,61.5,5463529,71.7,5220849,75.2,1337772,90.7,4475354,50.4,4475270,58.7,4381744,63.1,1191308,80.7,366415,1803371,2305527,41,366371,1803352,2305506,41,366259,1803063,2212387,35,78384,563931,548976,17,100129,50138,42328,7663
06/07/2021,23,WA,9052760,495000,3664820,4892940,0,118882,139253,152100,748333,7894847,7894192,7595016,2061497,311532,3232015,4346685,4615,164720,71627,53329,39764,105014,43728,33819,27467,103676,121432,127608,170411,7887292,4416901,58,4416294,67.9,4202754,70.6,1081495,89.4,3710179,48.7,3710083,57.1,3626834,60.9,1005872,83.1,309174,1482704,1916949,1352,309158,1482679,1916894,1352,309004,1482306,1834187,1337,48599,461630,494817,826,58764,27353,19142,12269
06/07/2021,23,AR,2793160,178800,1250140,1364220,0,92556,109225,120517,533166,2111327,2108616,2061223,726572,70376,994755,1045630,566,29086,8026,3946,17114,19119,4731,2387,12001,69962,82456,88936,138690,2118271,1210066,40.1,1207548,47.2,1174148,50.7,399690,76.3,958477,31.8,958204,37.5,943897,40.7,335006,63.9,68633,444199,445505,140,68524,444195,445345,140,68284,443457,432023,133,10957,194051,129910,88,9884,3233,1546,5105
06/07/2021,23,BP2,192980,11000,79020,102960,0,0,0,0,0,185205,185204,185204,6197,6778,75380,103047,0,0,0,0,0,0,0,0,0,0,0,0,0,185205,101562,0,101561,0,101561,0,3256,0,89470,0,89470,0,89470,0,2991,0,6744,34513,48213,0,6744,34513,48213,0,6744,34513,48213,0,86,1452,1453,0,0,0,0,0
06/07/2021,23,KS,3012415,172300,1321260,1518855,0,103402,122871,136120,633543,2353459,2353351,2296551,768075,75306,1055936,1221564,653,89877,45880,28025,15972,55388,26392,18021,10975,80783,95989,103772,161534,2456647,1378624,47.3,1378520,56.2,1333231,60.2,431086,90.7,1134750,39,1134731,46.3,1117549,50.5,367495,77.3,75164,490555,568801,230,75158,490548,568795,230,75105,490421,551795,228,13472,179285,174612,126,34103,19199,9905,4999
06/07/2021,23,RP,24600,3800,20800,0,0,137376,160868,176129,808147,24369,24369,24369,3049,1729,22639,1,0,0,0,0,0,0,0,0,0,136086,159358,174476,100164,24561,13801,77.1,13801,90.2,13800,98.8,1665,54.7,12481,69.7,12481,81.6,12481,89.4,1607,52.8,1727,10734,20,0,1727,10734,20,0,1727,10734,20,0,181,1418,8,0,0,0,0,0
06/07/2021,23,LTC,60260735,2475000,17973560,39812175,0,0,0,0,0,7856184,0,0,0,15022,1991993,5841952,7217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2021,23,KY,4368565,266300,1895060,2207205,0,97782,114776,126084,582038,3717370,3716358,3623439,1154793,149053,1651650,1916220,447,95151,43903,27943,23305,64133,27333,17885,18915,83206,97640,104579,153857,3740075,2108436,47.2,2108136,55.4,2039353,58.9,633801,84.4,1755780,39.3,1755745,46.1,1730954,50,565863,75.4,145895,747970,861476,439,145877,747963,861466,439,145822,747853,836842,437,31585,258896,275116,266,30785,16394,9962,4429
06/07/2021,23,RI,1487085,61600,601220,824265,0,140376,160334,173955,795037,1191402,1191329,1144834,337887,44693,481110,665559,40,51810,26616,16437,8757,31423,14809,9550,7064,112464,128446,133920,180644,1181140,657368,62.1,657287,70.9,626342,73.3,176445,94.3,565845,53.4,565833,61,551029,64.5,165288,88.4,44614,222419,298802,10,44613,222415,298795,10,44597,222379,284043,10,5570,75926,83788,4,20167,11703,6779,1685
06/07/2021,23,FL,24056285,1695000,9707540,12653745,0,112006,128671,139474,534901,19239288,19232006,18841833,7649243,856422,8053087,10291197,38582,402797,207911,118503,76383,242877,120901,69833,52143,89578,102867,109242,170084,18971752,10792205,50.2,10785646,57.7,10505011,60.9,3973969,88.4,8657883,40.3,8656999,46.3,8552917,49.6,3393139,75.4,843984,3470778,4330622,12499,843759,3470199,4330542,12499,843486,3469896,4227046,12489,165147,1693724,1525297,8971,157778,85331,47779,24668
06/07/2021,23,US,371520735,21401000,153217120,196902615,0,111905,132583,143927,679235,302851917,302678038,292917197,87982383,11194685,127058512,164371746,226974,7856184,3657241,2694978,1503965,4907840,2146231,1620382,1141227,91222,108016,113476,160854,302851917,171310738,51.6,171159115,61.1,164316152,63.7,47265547,86.4,139748661,42.1,139723912,49.9,136723099,53,41372399,75.6,11061855,56614713,72011820,60273,11060105,56611440,71992120,60246,11012352,56404727,69246063,59956,1872841,19856146,19617352,26059,2903045,1482257,1054692,366096
06/07/2021,23,CO,6857520,340300,2823920,3693300,0,119080,138927,152416,814034,5744758,5736207,5510242,1388388,200749,2468626,3072644,2739,129789,54876,42904,32009,82589,32880,26541,23168,99757,116210,122471,164811,5726985,3181716,55.3,3174084,64.3,3018106,67.1,726806,86.3,2687659,46.7,2686765,54.4,2616611,58.2,654758,77.7,197994,1130466,1358328,871,197976,1130455,1357463,871,197118,1127605,1291023,865,18061,325912,310515,270,46592,21602,16168,8822
06/07/2021,23,DC,1047935,54400,416140,577395,0,148486,171862,181435,1199790,803500,803430,791658,164135,25353,318529,459398,220,8957,4237,3861,859,5554,2420,2401,733,113851,131763,137064,187920,720261,408830,57.9,408758,67,398977,69.1,72562,83.1,335081,47.5,335065,55,331631,57.4,63693,72.9,28920,128888,177112,161,28918,128884,177102,161,28902,128853,173717,159,1996,36170,25506,21,3298,1755,1418,125
06/07/2021,23,DE,1247985,65800,506900,675285,0,128161,148604,162036,660638,964489,964321,929958,326297,41727,389892,532534,336,36292,11781,8582,15929,24538,6794,5270,12474,99048,114827,120744,172730,942356,542781,55.7,542637,64.6,519931,67.5,173747,92,435574,44.7,435549,51.9,426459,55.4,152164,80.6,41132,167025,227257,160,41125,167021,227243,160,41103,166935,218261,160,8059,62651,81355,99,11557,4813,3253,3491
06/07/2021,23,AK,814795,58700,350300,405795,0,111380,133819,147725,889631,622928,622029,597486,138589,21923,270982,329930,93,6618,2073,1342,3203,4358,1386,940,2032,85152,102160,108326,151318,619141,342656,46.8,341894,56.2,325764,59.1,73570,80.3,294058,40.2,293913,48.3,285373,51.7,68984,75.3,20359,125309,148361,29,20357,125307,148220,29,20265,124987,140092,29,2170,39236,27563,15,2222,666,392,1164
06/07/2021,23,DD2,4358990,186200,1816800,2355990,0,0,0,0,0,3756816,3754259,3679525,315187,126121,1601355,2028941,399,0,0,0,0,0,0,0,0,0,0,0,0,3756816,2216055,0,2213593,0,2154174,0,177178,0,1572724,0,1572615,0,1557717,0,128832,0,123203,633287,816234,0,123188,633265,816162,0,123166,633214,801337,0,5121,46257,77454,0,0,0,0,0
06/07/2021,23,ID,1624395,100100,684040,840255,0,90897,108626,121326,558845,1256270,1256249,1256094,444784,43045,549991,662476,758,26913,8500,4896,13517,16444,4836,2938,8670,70298,84007,93818,153020,1259744,680620,38.1,680600,45.5,680000,50.8,231057,79.5,597102,33.4,597091,39.9,596986,44.6,215786,74.2,42887,251450,302537,228,42880,251448,302535,228,42873,251439,302447,227,8486,100876,106328,96,10271,3554,1904,4813
